Year,Year Label,Economy,Economy Label,Mode,Mode Label,Direction,Direction Label,US dollars at current prices in millions,US dollars at current prices in millions Footnote,US dollars at current prices per capita,US dollars at current prices per capita Footnote,Percentage of total world,Percentage of total world Footnote,Percentage of Gross Domestic Product,Percentage of Gross Domestic Product Footnote,Percentage of Gross Fixed Capital Formation,Percentage of Gross Fixed Capital Formation Footnote
1990,1990,178,Congo,9,Stock,1,Inward,575.163,,241.115,,0.026189,,19.7713,,88.39255,
1990,1990,178,Congo,9,Stock,2,Outward,17.811,,7.467,,0.00079,,0.61226,,2.73724,
1990,1990,180,"Congo, Dem. Rep. of the",8,Flow,1,Inward,-14.46,,-0.402,,-0.007058,,-0.09619,,-0.69256,
1990,1990,180,"Congo, Dem. Rep. of the",9,Stock,1,Inward,546.4,,15.183,,0.024879,,3.6347,,26.16981,
1990,1990,188,Costa Rica,8,Flow,1,Inward,162.4,,51.421,,0.079263,,2.22825,,11.54014,
1990,1990,188,Costa Rica,8,Flow,2,Outward,2.1,,0.665,,0.000861,,0.02881,,0.14923,
1990,1990,188,Costa Rica,9,Stock,1,Inward,1323.699,,419.124,,0.060272,,18.16217,,94.06201,
1990,1990,188,Costa Rica,9,Stock,2,Outward,44.1,,13.963,,0.001956,,0.60509,,3.13374,
1990,1990,196,Cyprus,8,Flow,1,Inward,126.62,,218.366,,0.0618,,2.02318,,6.2498,
1990,1990,196,Cyprus,8,Flow,2,Outward,4.584,,7.905,,0.00188,,0.07324,,0.22626,
1990,1990,196,Cyprus,9,Stock,1,Inward,,,,,,,,,-41.91016,
1990,1990,196,Cyprus,9,Stock,2,Outward,8.484,,14.631,,0.000376,,0.13556,,0.41876,
1990,1990,200,Czechoslovakia,8,Flow,1,Inward,165,,10.602,,0.080532,,0.28658,,1.0935,
1990,1990,200,Czechoslovakia,8,Flow,2,Outward,19.6,,1.259,,0.008037,,0.03404,,0.12989,
1990,1990,200,Czechoslovakia,9,Stock,1,Inward,1644.769,,105.688,,0.074891,,2.85673,,10.90035,
1990,1990,204,Benin,8,Flow,1,Inward,62.377,,12.151,,0.030444,,3.12987,,24.79784,
1990,1990,204,Benin,8,Flow,2,Outward,0.273,,0.053,,0.000112,,0.01372,,0.1087,
1990,1990,204,Benin,9,Stock,1,Inward,,,,,,,,,-68.62301,
1990,1990,204,Benin,9,Stock,2,Outward,1.562,,0.304,,6.90E-05,,0.07838,,0.62102,
1990,1990,208,Denmark,8,Flow,1,Inward,1132.15,,220.065,,0.552571,,0.81893,,3.97517,
1990,1990,208,Denmark,8,Flow,2,Outward,1482.23,,288.112,,0.607783,,1.07215,,5.20436,
1990,1990,208,Denmark,9,Stock,1,Inward,9191.828,,1786.686,,0.418533,,6.64879,,32.27409,
1990,1990,208,Denmark,9,Stock,2,Outward,7341.938,,1427.109,,0.325599,,5.31069,,25.77881,
1990,1990,212,Dominica,8,Flow,1,Inward,7.56,,108.807,,0.00369,,3.75317,,13.01504,
1990,1990,214,Dominican Republic,8,Flow,1,Inward,132.8,,18.628,,0.064816,,1.3946,,7.19356,
1990,1990,214,Dominican Republic,9,Stock,1,Inward,571.5,,80.165,,0.026022,,6.00163,,30.95723,
1990,1990,218,Ecuador,8,Flow,1,Inward,126.179,,12.075,,0.061585,,0.82839,,4.52507,
1990,1990,218,Ecuador,9,Stock,1,Inward,1626,,155.601,,0.074037,,10.67491,,58.31186,
1990,1990,222,El Salvador,8,Flow,1,Inward,1.9,,0.354,,0.000927,,0.03944,,0.2886,
1990,1990,222,El Salvador,9,Stock,1,Inward,212.1,,39.518,,0.009658,,4.40266,,32.21649,
1990,1990,222,El Salvador,9,Stock,2,Outward,56.099,,10.452,,0.002488,,1.16447,,8.521,
1990,1990,226,Equatorial Guinea,8,Flow,1,Inward,11.074,,23.787,,0.005405,,6.52423,,13.66349,
1990,1990,226,Equatorial Guinea,9,Stock,1,Inward,25.354,,54.46,,0.001154,,14.93755,,31.28321,
1990,1990,230,Ethiopia (...1991),8,Flow,1,Inward,12,,0.24,,0.005857,,0.10398,,0.83296,
1990,1990,230,Ethiopia (...1991),9,Stock,1,Inward,124.41,,2.487,,0.005665,,1.07806,,8.6357,
1990,1990,242,Fiji,8,Flow,1,Inward,84.137,,107.809,,0.041065,,6.2928,,50.17617,
1990,1990,242,Fiji,8,Flow,2,Outward,2.566,,3.288,,0.001052,,0.19192,,1.53025,
1990,1990,242,Fiji,9,Stock,1,Inward,283.715,,363.537,,0.012918,,21.2196,,169.19624,
1990,1990,242,Fiji,9,Stock,2,Outward,24.72,,31.675,,0.001096,,1.84888,,14.74216,
1990,1990,246,Finland,8,Flow,1,Inward,644.669,,129.282,,0.314645,,0.45577,,1.53566,
1990,1990,246,Finland,8,Flow,2,Outward,2217.362,,444.669,,0.909222,,1.56764,,5.28194,
1990,1990,246,Finland,9,Stock,1,Inward,4276.524,,857.613,,0.194724,,3.02344,,10.18704,
1990,1990,246,Finland,9,Stock,2,Outward,9355.11,,1876.071,,0.414879,,6.61393,,22.28466,
1990,1990,250,"France, metropolitan",8,Flow,1,Inward,16506.193,,292.596,,8.056215,,1.30058,,5.56217,
1990,1990,250,"France, metropolitan",8,Flow,2,Outward,38302.213,,678.962,,15.705691,,3.01797,,12.90687,
1990,1990,250,"France, metropolitan",9,Stock,1,Inward,104267.949,,1848.3,,4.747646,,8.21565,,35.13565,
1990,1990,250,"France, metropolitan",9,Stock,2,Outward,119860.016,,2124.692,,5.315528,,9.4442,,40.38978,
1990,1990,251,France,8,Flow,1,Inward,16520.243,,284.464,,8.063072,,1.2992,,5.55627,
1990,1990,251,France,8,Flow,2,Outward,38302.213,,659.53,,15.705691,,3.0122,,12.88222,
1990,1990,251,France,9,Stock,1,Inward,104267.949,,1795.401,,4.747646,,8.19995,,35.06853,
1990,1990,251,France,9,Stock,2,Outward,119860.016,,2063.882,,5.315528,,9.42616,,40.31263,
1990,1990,254,French Guiana,8,Flow,1,Inward,2.02,,17.73,,0.000986,,,,,
1990,1990,258,French Polynesia,8,Flow,1,Inward,22.16,,104.979,,0.010816,,0.62107,,2.53388,
1990,1990,258,French Polynesia,9,Stock,1,Inward,69.26,,328.108,,0.003154,,1.94111,,7.91951,
1990,1990,262,Djibouti,8,Flow,1,Inward,0.06,,0.104,,2.90E-05,,0.01313,,0.04826,
1990,1990,262,Djibouti,9,Stock,1,Inward,12.74,,22.074,,0.00058,,2.78836,,10.24672,
1990,1990,2621,High-income developing economies,8,Flow,1,Inward,27063.565,,15.35,,13.208975,,1.11855,,4.95944,
1990,1990,2621,High-income developing economies,8,Flow,2,Outward,11053.707,,6.363,,4.532535,,0.46855,,2.06622,
1990,1990,2621,High-income developing economies,9,Stock,1,Inward,417675.052,,236.96,,19.018054,,17.26808,,76.55541,
1990,1990,2621,High-income developing economies,9,Stock,2,Outward,116386.462,,66.962,,5.161483,,4.93781,,21.77686,
1990,1990,2622,Middle-income developing economies,8,Flow,1,Inward,5419.335,,3.093,,2.645027,,0.49349,,2.02494,
1990,1990,2622,Middle-income developing economies,8,Flow,2,Outward,907.733,,0.563,,0.372213,,0.08921,,0.35634,
1990,1990,2622,Middle-income developing economies,9,Stock,1,Inward,74921.987,,42.504,,3.411433,,6.80292,,27.91636,
1990,1990,2622,Middle-income developing economies,9,Stock,2,Outward,20471.606,,12.498,,0.907871,,1.97325,,7.97466,
1990,1990,2623,Low-income developing economies,8,Flow,1,Inward,1107.382,,2.167,,0.540482,,0.58452,,3.72261,
1990,1990,2623,Low-income developing economies,8,Flow,2,Outward,13.336,,0.072,,0.005468,,0.01732,,0.10909,
1990,1990,2623,Low-income developing economies,9,Stock,1,Inward,11022.629,,21.568,,0.501895,,5.81817,,37.24031,
1990,1990,2623,Low-income developing economies,9,Stock,2,Outward,1236.412,,6.124,,0.054832,,1.54258,,9.54685,
1990,1990,266,Gabon,8,Flow,1,Inward,73.458,,74.726,,0.035853,,1.21629,,6.28511,
1990,1990,266,Gabon,8,Flow,2,Outward,28.795,,29.293,,0.011807,,0.47679,,2.46376,
1990,1990,266,Gabon,9,Stock,1,Inward,1208.448,,1229.312,,0.055024,,20.0091,,103.39568,
1990,1990,266,Gabon,9,Stock,2,Outward,166.586,,169.462,,0.007388,,2.75828,,14.25322,
1990,1990,270,Gambia,8,Flow,1,Inward,14.12,,13.569,,0.006892,,1.20063,,6.65851,
1990,1990,270,Gambia,9,Stock,1,Inward,156.63,,150.517,,0.007132,,13.31835,,73.86136,
1990,1990,2711,BRICS,8,Flow,1,Inward,4638.04,,1.852,,2.263699,,0.22735,,0.88484,
1990,1990,2711,BRICS,8,Flow,2,Outward,1488.042,,0.672,,0.610166,,0.11912,,0.50124,
1990,1990,2711,BRICS,9,Stock,1,Inward,68709.931,,27.433,,3.128578,,3.36812,,13.10843,
1990,1990,2711,BRICS,9,Stock,2,Outward,60632.982,,27.377,,2.688939,,4.85364,,20.42389,
1990,1990,276,Germany,8,Flow,1,Inward,2962.364,,37.323,,1.445848,,0.16721,,0.67055,
1990,1990,276,Germany,8,Flow,2,Outward,24234.823,,305.339,,9.937406,,1.36793,,5.48573,
1990,1990,276,Germany,9,Stock,1,Inward,226551.913,,2854.37,,10.315618,,12.78764,,51.28166,
1990,1990,276,Germany,9,Stock,2,Outward,308735.757,,3889.82,,13.691751,,17.42648,,69.88457,
1990,1990,288,Ghana,8,Flow,1,Inward,14.8,,0.958,,0.007223,,0.11201,,0.66944,
1990,1990,288,Ghana,9,Stock,1,Inward,319.26,,20.668,,0.014537,,2.41616,,14.44086,
1990,1990,296,Kiribati,8,Flow,1,Inward,0.3,,3.99,,0.000146,,0.8478,,2.10601,
1990,1990,300,Greece,8,Flow,1,Inward,1005,,97.551,,0.490513,,1.02663,,4.14203,
1990,1990,300,Greece,8,Flow,2,Outward,10.706,,1.039,,0.00439,,0.01094,,0.04412,
1990,1990,300,Greece,9,Stock,1,Inward,5680.8,,551.413,,0.258665,,5.80307,,23.41299,
1990,1990,300,Greece,9,Stock,2,Outward,2881.598,,279.706,,0.127793,,2.94362,,11.87629,
1990,1990,308,Grenada,8,Flow,1,Inward,13.14,,132.664,,0.006413,,5.56532,,14.30591,
1990,1990,320,Guatemala,8,Flow,1,Inward,59.3,,6.527,,0.028943,,0.88353,,5.42871,
1990,1990,320,Guatemala,9,Stock,1,Inward,1734.2,,190.891,,0.078964,,25.83833,,158.76011,
1990,1990,320,Guatemala,9,Stock,2,Outward,0,,0,,0,,0,,0,
1990,1990,324,Guinea,8,Flow,1,Inward,17.86,,2.811,,0.008717,,0.45727,,3.16695,
1990,1990,324,Guinea,8,Flow,2,Outward,0.12,,0.019,,4.90E-05,,0.00306,,0.02122,
1990,1990,324,Guinea,9,Stock,1,Inward,68.84,,10.834,,0.003135,,1.7625,,12.20676,
1990,1990,328,Guyana,8,Flow,1,Inward,7.9,,10.574,,0.003856,,1.2502,,4.71488,
1990,1990,328,Guyana,9,Stock,1,Inward,44.84,,60.017,,0.002042,,7.0961,,26.76139,
1990,1990,332,Haiti,8,Flow,1,Inward,8,,1.155,,0.003905,,0.22749,,1.50524,
1990,1990,332,Haiti,8,Flow,2,Outward,-8,,-1.155,,-0.00328,,-0.22749,,-1.50524,
1990,1990,332,Haiti,9,Stock,1,Inward,148.78,,21.483,,0.006774,,4.2308,,27.99376,
1990,1990,340,Honduras,8,Flow,1,Inward,43.5,,8.608,,0.021231,,1.19595,,6.00435,
1990,1990,340,Honduras,8,Flow,2,Outward,-1,,-0.198,,-0.00041,,-0.02749,,-0.13803,
1990,1990,340,Honduras,9,Stock,1,Inward,292.9,,57.963,,0.013337,,8.0527,,40.42929,
1990,1990,3412,European Union (2020 …),8,Flow,1,Inward,65109.142,,160.882,,31.777965,,1.00954,,4.17087,
1990,1990,3412,European Union (2020 …),8,Flow,2,Outward,114236.276,,289.969,,46.842192,,1.78228,,7.36094,
1990,1990,3412,European Union (2020 …),9,Stock,1,Inward,679985.131,,1680.216,,30.961853,,10.54336,,43.55966,
1990,1990,3412,European Union (2020 …),9,Stock,2,Outward,746469.159,,1920.063,,33.104264,,11.68331,,48.30503,
1990,1990,344,"China, Hong Kong SAR",8,Flow,1,Inward,3275.072,,560.937,,1.598472,,4.25728,,16.24006,
1990,1990,344,"China, Hong Kong SAR",8,Flow,2,Outward,2448,,419.28,,1.003794,,3.18216,,12.13887,
1990,1990,344,"China, Hong Kong SAR",9,Stock,1,Inward,201652.868,,34538.034,,9.181887,,262.12928,,999.93343,
1990,1990,344,"China, Hong Kong SAR",9,Stock,2,Outward,11920.35,,2041.654,,0.528641,,15.49531,,59.10928,
1990,1990,348,Hungary,8,Flow,1,Inward,553.809,,53.374,,0.270299,,1.48903,,6.52419,
1990,1990,348,Hungary,9,Stock,1,Inward,569.569,,54.893,,0.025934,,1.5314,,6.70985,
1990,1990,348,Hungary,9,Stock,2,Outward,159.115,,15.335,,0.007056,,0.42781,,1.87447,
1990,1990,352,Iceland,8,Flow,1,Inward,22.082,,86.588,,0.010777,,0.34136,,1.56804,
1990,1990,352,Iceland,8,Flow,2,Outward,11.564,,45.346,,0.004742,,0.17877,,0.82118,
1990,1990,352,Iceland,9,Stock,1,Inward,146.741,,575.413,,0.006682,,2.26847,,10.42028,
1990,1990,352,Iceland,9,Stock,2,Outward,74.977,,294.007,,0.003325,,1.15907,,5.32424,
1990,1990,356,India,8,Flow,1,Inward,236.69,,0.272,,0.115522,,0.07191,,0.27571,
1990,1990,356,India,8,Flow,2,Outward,6,,0.007,,0.00246,,0.00182,,0.00699,
1990,1990,356,India,9,Stock,1,Inward,1656.81,,1.903,,0.07544,,0.50338,,1.92996,
1990,1990,356,India,9,Stock,2,Outward,124.071,,0.143,,0.005502,,0.0377,,0.14453,
1990,1990,364,Iran (Islamic Republic of),8,Flow,1,Inward,-361.95,,-6.487,,-0.176658,,-0.37561,,-1.39201,
1990,1990,364,Iran (Islamic Republic of),8,Flow,2,Outward,55.996,,1.004,,0.022961,,0.05811,,0.21535,
1990,1990,364,Iran (Islamic Republic of),9,Stock,1,Inward,2039.47,,36.554,,0.092863,,2.11643,,7.84352,
1990,1990,364,Iran (Islamic Republic of),9,Stock,2,Outward,55.996,,1.004,,0.002483,,0.05811,,0.21535,
1990,1990,368,Iraq,8,Flow,1,Inward,-6.81,,-0.386,,-0.003324,,-0.02852,,-0.17442,
1990,1990,368,Iraq,9,Stock,1,Inward,,,,,,,,,-1.61557,
1990,1990,372,Ireland,8,Flow,1,Inward,621.911,,178.435,,0.303537,,1.26109,,6.56502,
1990,1990,372,Ireland,8,Flow,2,Outward,363.884,,104.403,,0.149209,,0.73787,,3.84124,
1990,1990,372,Ireland,9,Stock,1,Inward,37988.87,,10899.51,,1.729752,,77.03256,,401.0185,
1990,1990,372,Ireland,9,Stock,2,Outward,14941.567,,4286.934,,0.662626,,30.29801,,157.72632,
1990,1990,376,Israel,8,Flow,1,Inward,137.12,,28.547,,0.066924,,0.23319,,1.10791,
1990,1990,376,Israel,8,Flow,2,Outward,261,,54.338,,0.107022,,0.44387,,2.10884,
1990,1990,376,Israel,9,Stock,1,Inward,4476,,931.868,,0.203806,,7.61213,,36.16545,
1990,1990,376,Israel,9,Stock,2,Outward,1188,,247.332,,0.052685,,2.02038,,9.59887,
1990,1990,380,Italy,8,Flow,1,Inward,6344.876,,111.791,,3.096758,,0.53712,,2.40181,
1990,1990,380,Italy,8,Flow,2,Outward,7613.528,,134.144,,3.121901,,0.64451,,2.88205,
1990,1990,380,Italy,9,Stock,1,Inward,59997.557,,1057.103,,2.731877,,5.07901,,22.71168,
1990,1990,380,Italy,9,Stock,2,Outward,60184.305,,1060.394,,2.669041,,5.09482,,22.78237,
1990,1990,384,Côte d'Ivoire,8,Flow,1,Inward,48.434,,4.067,,0.02364,,0.40726,,5.2748,
1990,1990,384,Côte d'Ivoire,9,Stock,1,Inward,975.444,,81.898,,0.044415,,8.20195,,106.23167,
1990,1990,384,Côte d'Ivoire,9,Stock,2,Outward,6.402,,0.538,,0.000284,,0.05383,,0.69727,
1990,1990,388,Jamaica,8,Flow,1,Inward,174.9,,73.118,,0.085364,,3.31437,,15.20451,
1990,1990,388,Jamaica,8,Flow,2,Outward,37,,15.468,,0.015172,,0.70115,,3.21651,
1990,1990,388,Jamaica,9,Stock,1,Inward,790.4,,330.431,,0.035989,,14.97814,,68.71153,
1990,1990,388,Jamaica,9,Stock,2,Outward,42,,17.558,,0.001863,,0.7959,,3.65117,
1990,1990,3905,OECD (Organisation for Economic Cooperation and Development),8,Flow,1,Inward,175686.636,,159.948,,85.74777,,0.92917,,3.7225,
1990,1990,3905,OECD (Organisation for Economic Cooperation and Development),8,Flow,2,Outward,232112.731,,213.335,,95.177026,,1.23002,,4.92694,
1990,1990,3905,OECD (Organisation for Economic Cooperation and Development),9,Stock,1,Inward,1745708.012,,1589.324,,79.487554,,9.23272,,36.98861,
1990,1990,3905,OECD (Organisation for Economic Cooperation and Development),9,Stock,2,Outward,2120472.943,,1958.263,,94.038308,,11.24903,,45.07335,
1990,1990,3916,G20 (Group of Twenty),8,Flow,1,Inward,173525.843,,45.681,,84.693147,,0.83324,,3.35218,
1990,1990,3916,G20 (Group of Twenty),8,Flow,2,Outward,221586.323,,63.347,,90.860709,,1.10822,,4.48546,
1990,1990,3916,G20 (Group of Twenty),9,Stock,1,Inward,1767029.049,,465.178,,80.458368,,8.48499,,34.13553,
1990,1990,3916,G20 (Group of Twenty),9,Stock,2,Outward,2106519.307,,603.107,,93.419495,,10.54613,,42.69829,
1990,1990,3919,G-77 (Group of 77),8,Flow,1,Inward,25644.331,,6.638,,12.516286,,0.86954,,3.7785,
1990,1990,3919,G-77 (Group of 77),8,Flow,2,Outward,4077.537,,1.209,,1.67198,,0.15088,,0.63796,
1990,1990,3919,G-77 (Group of 77),9,Stock,1,Inward,255777.506,,66.035,,11.646351,,8.66577,,37.65971,
1990,1990,3919,G-77 (Group of 77),9,Stock,2,Outward,91995.441,,26.934,,4.079795,,3.37772,,14.34437,
1990,1990,392,Japan,8,Flow,1,Inward,1806.039,,14.602,,0.881478,,0.05765,,0.1688,
1990,1990,392,Japan,8,Flow,2,Outward,50774.905,,410.514,,20.820075,,1.62074,,4.74559,
1990,1990,392,Japan,9,Stock,1,Inward,9850,,79.637,,0.448501,,0.31441,,0.92061,
1990,1990,392,Japan,9,Stock,2,Outward,201441,,1628.644,,8.933465,,6.43003,,18.82735,
1990,1990,400,Jordan,8,Flow,1,Inward,37.65,,10.817,,0.018376,,0.90816,,3.08566,
1990,1990,400,Jordan,8,Flow,2,Outward,-31.483,,-9.045,,-0.012909,,-0.7594,,-2.58024,
1990,1990,400,Jordan,9,Stock,1,Inward,1367.515,,392.898,,0.062267,,32.98588,,112.07676,
1990,1990,400,Jordan,9,Stock,2,Outward,157.604,,45.281,,0.006989,,3.80157,,12.91667,
1990,1990,404,Kenya,8,Flow,1,Inward,57.1,,2.465,,0.027869,,0.41156,,2.33907,
1990,1990,404,Kenya,8,Flow,2,Outward,-0.443,,-0.019,,-0.000182,,-0.00319,,-0.01813,
1990,1990,404,Kenya,9,Stock,1,Inward,667.93,,28.837,,0.030413,,4.81428,,27.36136,
1990,1990,404,Kenya,9,Stock,2,Outward,98.677,,4.26,,0.004376,,0.71124,,4.04225,
1990,1990,408,"Korea, Dem. People's Rep. of",8,Flow,1,Inward,6.24,,0.3,,0.003046,,0.04244,,,
1990,1990,408,"Korea, Dem. People's Rep. of",9,Stock,1,Inward,7.026,,0.338,,0.00032,,0.04779,,,
1990,1990,410,"Korea, Republic of",8,Flow,1,Inward,1045.6,,23.699,,0.510328,,0.36899,,0.98838,
1990,1990,410,"Korea, Republic of",8,Flow,2,Outward,1133.2,,25.684,,0.464665,,0.39991,,1.07118,
1990,1990,410,"Korea, Republic of",9,Stock,1,Inward,5185.608,,117.534,,0.236117,,1.83,,4.90182,
1990,1990,410,"Korea, Republic of",9,Stock,2,Outward,2300.909,,52.151,,0.10204,,0.81199,,2.17499,
1990,1990,414,Kuwait,8,Flow,1,Inward,5.6,,3.343,,0.002733,,0.03032,,0.19392,
1990,1990,414,Kuwait,8,Flow,2,Outward,-239.2,,-142.811,,-0.098083,,-1.29502,,-8.28313,
1990,1990,414,Kuwait,9,Stock,1,Inward,37.48,,22.377,,0.001707,,0.20291,,1.29787,
1990,1990,414,Kuwait,9,Stock,2,Outward,3662,,2186.35,,0.162402,,19.82587,,126.80939,
1990,1990,418,Lao People's Dem. Rep.,8,Flow,1,Inward,6,,1.391,,0.002928,,0.66534,,3.94977,
1990,1990,418,Lao People's Dem. Rep.,8,Flow,2,Outward,0.168,,0.039,,6.90E-05,,0.01863,,0.11059,
1990,1990,418,Lao People's Dem. Rep.,9,Stock,1,Inward,12.55,,2.909,,0.000571,,1.39167,,8.2616,
1990,1990,418,Lao People's Dem. Rep.,9,Stock,2,Outward,1,,0.232,,4.40E-05,,0.11089,,0.65829,
1990,1990,422,Lebanon,8,Flow,1,Inward,6.45,,1.795,,0.003148,,0.21863,,0.73563,
1990,1990,422,Lebanon,8,Flow,2,Outward,-15.974,,-4.445,,-0.00655,,-0.54147,,-1.8219,
1990,1990,422,Lebanon,9,Stock,1,Inward,53.13,,14.784,,0.002419,,1.8009,,6.05957,
1990,1990,422,Lebanon,9,Stock,2,Outward,43.331,,12.058,,0.001922,,1.46877,,4.94203,
1990,1990,426,Lesotho,8,Flow,1,Inward,16.117,,8.959,,0.007866,,2.7415,,4.7824,
1990,1990,426,Lesotho,9,Stock,1,Inward,82.641,,45.937,,0.003763,,14.0571,,24.52187,
1990,1990,430,Liberia,8,Flow,1,Inward,225.24,,101.931,,0.109933,,37.84245,,360.91984,
1990,1990,430,Liberia,8,Flow,2,Outward,5.941,,2.689,,0.002436,,0.99814,,9.51973,
1990,1990,430,Liberia,9,Stock,1,Inward,2731.58,,1236.16,,0.124377,,458.93121,,4377.02638,
1990,1990,430,Liberia,9,Stock,2,Outward,845.588,,382.666,,0.0375,,142.06676,,1354.95244,
1990,1990,434,Libya,8,Flow,1,Inward,158.911,,37.506,,0.07756,,0.51116,,3.68523,
1990,1990,434,Libya,8,Flow,2,Outward,105.234,,24.837,,0.043151,,0.3385,,2.44043,
1990,1990,434,Libya,9,Stock,1,Inward,678.043,,160.03,,0.030873,,2.18102,,15.72417,
1990,1990,434,Libya,9,Stock,2,Outward,1320.764,,311.723,,0.058573,,4.24842,,30.6292,
1990,1990,446,"China, Macao SAR",8,Flow,1,Inward,0.48,,1.371,,0.000234,,0.01479,,0.0663,
1990,1990,446,"China, Macao SAR",9,Stock,1,Inward,2808.72,,8019.713,,0.12789,,86.51582,,387.95798,
1990,1990,450,Madagascar,8,Flow,1,Inward,22.385,,1.884,,0.010926,,0.62022,,4.21962,
1990,1990,450,Madagascar,8,Flow,2,Outward,1.345,,0.113,,0.000552,,0.03727,,0.25354,
1990,1990,450,Madagascar,9,Stock,1,Inward,106.755,,8.984,,0.004861,,2.95784,,20.12353,
1990,1990,450,Madagascar,9,Stock,2,Outward,1.314,,0.111,,5.80E-05,,0.03641,,0.24769,
1990,1990,454,Malawi,8,Flow,1,Inward,23.3,,2.442,,0.011372,,0.73587,,4.1748,
1990,1990,454,Malawi,9,Stock,1,Inward,227.564,,23.854,,0.010362,,7.18701,,40.77394,
1990,1990,458,Malaysia,8,Flow,1,Inward,2611,,149.055,,1.274357,,5.93078,,17.94863,
1990,1990,458,Malaysia,8,Flow,2,Outward,129,,7.364,,0.052896,,0.29302,,0.88678,
1990,1990,458,Malaysia,9,Stock,1,Inward,10318,,589.026,,0.469811,,23.4369,,70.92838,
1990,1990,458,Malaysia,9,Stock,2,Outward,753.285,,43.003,,0.033407,,1.71106,,5.17826,
1990,1990,462,Maldives,8,Flow,1,Inward,5.6,,24.894,,0.002733,,1.99507,,9.08191,
1990,1990,462,Maldives,9,Stock,1,Inward,24.96,,110.955,,0.001137,,8.8923,,40.47936,
1990,1990,466,Mali,8,Flow,1,Inward,5.73,,0.641,,0.002797,,0.20975,,1.00344,
1990,1990,466,Mali,8,Flow,2,Outward,0.184,,0.021,,7.50E-05,,0.00672,,0.03216,
1990,1990,466,Mali,9,Stock,1,Inward,229.359,,25.641,,0.010443,,8.3961,,40.16722,
1990,1990,466,Mali,9,Stock,2,Outward,22.25,,2.487,,0.000987,,0.8145,,3.8966,
1990,1990,470,Malta,8,Flow,1,Inward,45.794,,125.328,,0.022351,,1.72733,,7.26872,
1990,1990,470,Malta,9,Stock,1,Inward,465.334,,1273.521,,0.021188,,17.5522,,73.86092,
1990,1990,474,Martinique,8,Flow,1,Inward,12,,32.062,,0.005857,,,,,
1990,1990,478,Mauritania,8,Flow,1,Inward,6.736,,3.358,,0.003288,,0.29434,,1.21705,
1990,1990,478,Mauritania,9,Stock,1,Inward,59.166,,29.494,,0.002694,,2.58524,,10.68965,
1990,1990,478,Mauritania,9,Stock,2,Outward,2.54,,1.266,,0.000113,,0.11098,,0.45891,
1990,1990,480,Mauritius,8,Flow,1,Inward,40.973,,37.58,,0.019998,,1.49805,,5.11865,
1990,1990,480,Mauritius,8,Flow,2,Outward,0.538,,0.494,,0.000221,,0.01968,,0.06724,
1990,1990,480,Mauritius,9,Stock,1,Inward,167.75,,153.858,,0.007638,,6.13327,,20.95663,
1990,1990,480,Mauritius,9,Stock,2,Outward,1.3,,1.192,,5.80E-05,,0.04753,,0.16241,
1990,1990,484,Mexico,8,Flow,1,Inward,2633.238,,32.223,,1.28521,,0.87791,,4.70057,
1990,1990,484,Mexico,8,Flow,2,Outward,223.239,,2.732,,0.091538,,0.07443,,0.3985,
1990,1990,484,Mexico,9,Stock,1,Inward,22424,,274.399,,1.021035,,7.47605,,40.02888,
1990,1990,484,Mexico,9,Stock,2,Outward,2672.373,,32.701,,0.118514,,0.89096,,4.77043,
1990,1990,496,Mongolia,9,Stock,1,Inward,0.14,,0.065,,6.00E-06,,0.008,,0.0206,
1990,1990,500,Montserrat,8,Flow,1,Inward,9.58,,886.627,,0.004676,,12.70283,,12.64588,
1990,1990,504,Morocco,8,Flow,1,Inward,165,,6.715,,0.080532,,0.5442,,2.07525,
1990,1990,504,Morocco,8,Flow,2,Outward,13,,0.529,,0.005331,,0.04288,,0.1635,
1990,1990,504,Morocco,9,Stock,1,Inward,3011.053,,122.546,,0.137103,,9.93101,,37.87087,
1990,1990,504,Morocco,9,Stock,2,Outward,154.773,,6.299,,0.006864,,0.51047,,1.94663,
1990,1990,508,Mozambique,8,Flow,1,Inward,9.2,,0.692,,0.00449,,0.23443,,0.99043,
1990,1990,508,Mozambique,9,Stock,1,Inward,24.8,,1.864,,0.001129,,0.63195,,2.66985,
1990,1990,508,Mozambique,9,Stock,2,Outward,2.443,,0.184,,0.000108,,0.06225,,0.26301,
1990,1990,5100,Africa,8,Flow,1,Inward,2845.143,,4.466,,1.388635,,0.51074,,2.18643,
1990,1990,5100,Africa,8,Flow,2,Outward,658.276,,1.654,,0.269924,,0.14327,,0.58196,
1990,1990,5100,Africa,9,Stock,1,Inward,59994.672,,94.151,,2.731745,,10.76764,,46.09194,
1990,1990,5100,Africa,9,Stock,2,Outward,21250.396,,51.298,,0.942408,,4.49805,,18.52195,
1990,1990,5110,Northern Africa,8,Flow,1,Inward,1155.481,,7.924,,0.563958,,0.6235,,2.71709,
1990,1990,5110,Northern Africa,8,Flow,2,Outward,135.223,,1.127,,0.055448,,0.07831,,0.33396,
1990,1990,5110,Northern Africa,9,Stock,1,Inward,23962.316,,164.326,,1.091079,,12.9302,,56.3468,
1990,1990,5110,Northern Africa,9,Stock,2,Outward,1836.496,,15.307,,0.081445,,1.06356,,4.53566,
1990,1990,512,Oman,8,Flow,1,Inward,142.263,,78.837,,0.069435,,1.23107,,7.74331,
